url,title,salary,experiment,degree,location,industry,so_luong,gender,jd,requirement,benefit
https://timviecnhanh.com/tuyen-nhan-vien-thu-kho-long-an-100127542.html?svs=max_box,Nhân Viên Thủ Kho,10 - 12 triệu,1 năm,Trung cấp,Long An,Kho vận/Vật tư/Thu muaTài chính/Kế toán/Kiểm toán,3,Nam,"-	Nhận nhiệm vụ từ trưởng kho – Tổ chức thực hiện nhiệm vụ, công việc được giao.-	Kiểm tra hàng ngày việc nhập, xuất kho: số lượng, chủng loại và chất lượng .-	Hướng dẫn cho các xe của khách vào trong kho lấy hàng được thuận lợi.-	Kết hợp với tổ giao nhận xuất hàng nhanh chóng, chính xác cho khách.-	Vào thẻ kho – chuyển phiếu nhập kho sau khi đã nhận đủ số lượng hàng cho kế toán kho làm báo cáo.-	Chịu trách nhiệm về lượng hàng tồn kho, sắp xếp hàng trong kho, xuất, nhập hàng đúng số lượng.","- Nam, tuổi từ 22 đến 30.- Tốt nghiệp trung cấp trở lên chuyên ngành kinh tế.- Nhanh nhẹn, trung thực.","+ Có nhà ở miễn phí cho lao động ở xa+ Phụ cấp xăng xe, nhà ở, điện thoại+ Được tham gia bảo hiểm đầy đủ theo quy định+ Phụ cấp hiệu quả công việc( hàng tháng).+ Lương tháng 13 và thưởng cuối năm.+ Các chế độ hấp dẫn khác của Công ty và Tập đoàn."
https://timviecnhanh.com/tuyen-chuyen-vien-du-an-giao-duc-ha-noi-100130236.html?svs=max_box,Chuyên Viên Dự Án Giáo Dục,10 - 20 triệu,Dưới 1 năm,Đại học,Hà Nội,Ngoại ngữHành chính/Thư ký/Trợ lýGiáo dục/Đào tạo/Thư viện,2,Nữ,"- Follow, support các dự án về giáo dục ở tỉnh- Phối hợp tuyển sinh cùng các trường đại học- Trợ giảng các lớp học ngoại ngữ- Đi công tác tỉnh khi có yêu cầu.- Thực hiện các công việc khác thuộc chuyên môn theo yêu cầu của BGĐ.","- Nữ, tuổi không quá 35- Tốt nghiệp Đại học ưu tiên chuyên ngành ngoại ngữ, quản trị kinh doanh, marketing- Trình độ ngoại ngữ giao tiếp thành thạo.- Nhanh nhẹn, trung thực, thân thiện, nhiệt tình- Có khả năng chịu áp lực công việc cao- Thành thạo kỹ năng tin học văn phòng- Có định hướng làm việc lâu dài.","- Lương cứng: 8 triệu/tháng + thưởng KPIs- Được tham gia BHXH, BHYT, BHTN theo quy định của Pháp luật- Môi trường làm việc chuyên nghiệp, năng động, trẻ trung, thân thiện- Được tham gia các các khóa đào tạo kỹ năng và nghiệp vụ của công ty- Cơ hội được làm việc lâu dài, ổn định, cam kết về sự phát triển và thăng tiến trong công việc- Thưởng các ngày Lễ, Tết theo luật lao động và quy chế hiện hành của công ty- Tham gia các chương trình vui chơi, giải trí, sự kiện, du lịch của Công ty."
https://timviecnhanh.com/tuyen-nhan-vien-sale-marketing-online-luong-tren-10-trieu-thang-tp-hcm-100130787.html?svs=max_box,Nhân Viên Sale Marketing Online (Lương Trên 10 Triêu/Tháng),13 - 15 triệu,1 năm,Cao đẳng,TP.HCM,Quảng cáo/Marketing/PRKinh doanhXây dựng,2,Không yêu cầu,"- Tham gia hoạch định chiến lược kinh doanh và tiếp thị, quảng cáo trực tuyến, phát triển thương hiệu.- Tiếp cận và tìm kiếm các khách hàng tiềm năng qua Facebook, Zalo và các kênh thương mại điện tử.- Tư vấn, trả lời câu hỏi của khách hàng tiềm năng.- Chốt đơn hàng online.- Đề xuất những chiến dịch maketting mới và sáng tác, tạo ra những chiến dịch maketting hiệu quả, phù hợp với thị hiếu khách hàng và thị trường trường.- Mở rộng danh sách khách hàng tiềm năng qua điện thoại, email marketing và gửi tin nhắn tự động.- Thực hiện các công việc được giao khác theo yêu cầu thực tế của Công ty.- Tham gia cùng team xây dựng và thực hiện các chiến dịch Marketing, đóng góp các ý tưởng nội dung sáng tạo cho chiến dịch Digital Marketing.","- Tốt nghiệp cao đẳng , đại học trở lên chuyên ngành Marketing.- Có khả năng viết bài tốt, chụp ảnh tốt là một lợi thế- Có khả năng đưa ra các giải pháp bán hàng, thu hút khách hàng.- Ưu tiên các ứng viên có kinh nghiệm viết kịch bản sáng tạo các mẫu quảng cáo, phim ngắn, phim quảng cáo, và phát triển fanpage, group cộng đồng thuộc lĩnh vực xây dựng , máy móc công nghiệp.- Có trình độ tiếng anh làm việc chuyên ngành dự án xây dựng, máy móc công nghiệp.- Ưu tiên những ứng viên có kinh nghiệm làm việc cho các trang thương mại điện tử lớn và giao dịch với khách hàng bằng tiếng anh thường xuyên, tự tiên giao tiếp với đối tác nước ngoài.","- Lương cơ bản từ 13-15triệu/tháng và theo năng lực cá nhân- Chế độ theo quy định công ty , BHXH đầy đủ, nghỉ ngày chủ nhật- Được hưởng lương tháng 13, thưởng lễ tết theo quy định- Làm việc trong môi trường vui vẻ, hòa đồng- Có cơ hội thăng tiến nếu chăm chỉ làm việc.- Ưu tiên ứng viên nộp sớm."
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-hoa-chat-thiet-bi-y-te-xet-nghiem-tp-hcm-100132731.html?svs=max_box,Nhân Viên Kinh Doanh Hóa Chất - Thiết Bị Y Tế - Xét Nghiệm,12 - 15 triệu,1 năm,Cao đẳng,TP.HCM,Kinh doanhDược/Hóa chất/Sinh hóaY tế,1,Không yêu cầu,"* Chăm sóc mạng lưới khách hàng là các đơn vị bệnh viện, phòng khám và trung tâm y khoa, phòng xét nghiệm hiện tại trên địa bàn được phân công theo từng mảng sản phẩm.* Hỗ trợ khách hàng trong các vấn đề liên quan đến sản phẩm, ứng dụng, phụ trách thầu trên địa bàn* Tìm hiểu thông tin thị trường, phát triển mạng lưới khách hàng mới.* Các công việc khác liên quan chi tiết sẽ trao đổi trong buổi phỏng vấn.","* Tốt nghiệp Cao đẳng, đại học các ngành Xét nghiệm, Sinh học, Hóa học...* Là người đam mê công việc kinh doanh và marketing* Kỹ năng giải quyết vấn đề, thiết lập mối quan hệ khách hàng là ưu tiên hàng đầu* Kỹ năng làm việc nhóm và làm việc độc lập* Kỹ năng sắp xếp công việc có định hướng và quản lý thời gian* Khả năng đọc hiểu tài liệu chuyên ngành tiếng anh. Giao tiếp tiếng anh tốt là một lợi thế.* Có kinh nghiệm từ 1 năm kinh doanh ở mảng thiết bị Y tế, hóa chất xét nghiệm.","* Chế độ lương cao, tối thiểu từ 12 triệu/tháng, bảo hiểm y tế, xã hội công ty đóng trọn gói.* Mức thưởng doanh số cực kỳ hấp dẫn.* Các chế độ khác theo luật lao động Việt Nam* Chế độ du lịch, nghỉ dưỡng, khám sức khỏe hàng năm từ công ty* Thời gian làm việc giờ hành chính T. 2 - T.6* Chế độ nâng lương hàng năm theo năng lực cá nhân"
https://timviecnhanh.com/tuyen-nhan-vien-ky-thuat-trien-khai-phan-mem-tp-hcm-100127918.html?svs=max_box,Nhân Viên Kỹ Thuật - Triển Khai Phần Mềm,12 - 15 triệu,1 năm,Không yêu cầu,TP.HCM,Công nghệ thông tinChăm sóc khách hàngKinh doanh,5,Không yêu cầu,"1, Triển khai hệ thống phần mềm quản lý thư viện trực tuyến ...- Lấy yêu cầu chi tiết các chức năng phần mềm cần triển khai cho khách hàng.- Tiếp nhận sản phẩm phần mềm từ bộ phận lập trình bàn giao.- Test sản phẩm phần mềm trước khi cài đặt cho khách hàng.- Chuẩn bị dữ liệu khách hàng trước khi triển khai.- Cài đặt phần mềm cho khách hàng.- Training cho khách hàng cách sử dụng phần mềm.- Tiếp nhận yêu cầu phát sinh của khách hàng.- Support khách hàng sau triển khai (online/ onsite).- Quản lý lưu trữ hồ sơ triển khai khách hàng.2, Hỗ trợ bán hàng:- Hỗ trợ bộ phận kinh doanh demo sản phẩm phần mềm cho khách hàng.3, Báo cáo kết quả công việc:- Báo cáo công việc cho Trưởng bộ phận triển khai phần mềm.","- Có kiến thức cơ bản về lập trình.- Có kiến thức về SQL Server.- Chuyên ngành học: công nghệ phần mềm/ hệ thống thông tin.- Kỹ năng giao tiếp, truyền đạt và kỹ năng thuyết trình trước đám đông.- Kỹ năng làm việc nhóm.- Thái độ: Có trách nhiệm với công việc, cầu tiến, cởi mở và ham học hỏi.- Sẵn sàng đi công tác ở tỉnh khi có yêu cầu.","- Thu nhập bình quân tháng từ 10.000.000++ (Lương cứng +Thưởng doanh số) Mức lương cứng thỏa thuận theo năng lực, thưởng dự án, thưởng doanh thu theo quý- Được đào tạo các kỹ năng và nghiệp vụ bán hàng.- Đảm bảo quyền lợi đầy đủ theo luật BHXH và luật lao động ( sau khi được kýhợp đồng chính thức)- Điều kiện làm việc tốt (có xe công ty đưa đón theo lịch công tác).- Môi trường làm việc năng động, được tạo điều kiện để phát triển và thăng tiến."
https://timviecnhanh.com/tuyen-nhan-vien-thiet-ke-khai-trien-noi-that-quan-10-tp-hcm-14463250.html?svs=max_box,Nhân Viên Thiết Kế - Khai Triển Nội Thất (Quận 10),10 - 15 triệu,1 năm,Không yêu cầu,TP.HCM,Kiến trúc/Nội thấtThiết kế/Mỹ thuậtCông nghệ thông tin,3,Không yêu cầu,"- Thiết kế trang trí nội thất nhà ở, villa, khách sạn, resort...- Khảo sát và đo đạc hiện trạng (Phối hợp với giám sát)- Đề xuất ý tưởng phù hợp và thiết kế theo từng yêu cầu của khách hàng.- Thiết kế không gian 2D- Lên concept phối cảnh 3D.- Hỗ trợ khai triển bản vẽ kỹ thuật và phối hợp xưởng trong quá trình sản xuất và thi công.- Triển khai, kiểm tra và hoàn thiện hồ sơ kĩ thuật thi công nội thất.","- Trung thực, nhiệt tình và trách nhiệm cao trong công việc.- Kiến thức chuyên ngành : Có khả năng lên ý tưởng thiết kế tốt, nắm vững kiến thức về vật liệu cơ bản trong ngành nội thất.- Quản lý hồ sơ thiết kế theo từng dự án.- Sử dụng thành thạo các phần mềm thiết kế chuyên dụng như :Autocad, Sketch-up, 3Ds Max, Vray, Photoshop…- Kỹ năng và kiến thức triển khai bản vẽ kỹ thuật thi công tốt, am hiểu kết cấu đồ nội thất và vật liệu nội thất.","- Lương căn bản: 10 triệu -15 triệu tùy theo năng lực và kinh nghiệm của ứng viên- Lương, thưởng xứng đáng với năng lực- Đóng BHYT, BHXH, BHTN, bảo hiểm tai nạn 24 / 24- Review lương hằng năm- Lương tháng 13Ngày nghỉ:- 12 ngày phép trong năm- Nghỉ chủ Nhật. - Các ngày nghỉ Lễ theo Quy định của Nhà Nước- Có cơ hội thăng tiến trong công việc. Sau thời gian thử việc nhân viên có thể yêu cầu mức lương theo năng lực của mình.- Môi trường làm việc hòa đồng, văn hóa công ty rất chú trọng vào yếu tố con người."
https://timviecnhanh.com/tuyen-lao-dong-pho-thong-thu-nhap-tren-10-trieu-tp-hcm-100129824.html?svs=max_box,Lao Động Phổ Thông Thu Nhập Trên 10 Triệu,10 - 12 triệu,Không yêu cầu kinh nghiệm,Không yêu cầu,TP.HCM,Lao động phổ thôngSinh viên/Mới tốt nghiệp/Thực tậpPhục vụ/Tạp vụ/Giúp việc,10,Nam,"- Sử dụng máy để làm sạch nệm, ghế sofa, thảm, rèm,... cho khách hàng.- Khách hàng ở các văn phòng, công ty, biệt thự, nhà ....Thời gian làm việc:- Giờ hành chính: 08:00 - 12:00 và 14:00 - 18:00.- Làm fulltime, từ thứ hai đến thứ bảy.","- Có xe máy, thích di chuyển, muốn tăng ca để có thêm thu nhập.- Rành đường TPHCM- Trung thực, Chịu khó, Nhiệt tình, Hòa đồng- Ứng viên Nam, dưới 24 tuổi","- Lương cơ bản + thưởng + tăng ca- Được đào tạo để nắm bắt công việc.- Môi trường làm việc thân thiện, trẻ trung, năng động và nhiều cơ hội phát triển nghề nghiệp.- Các chế độ nghỉ lễ theo Luật lao động Việt Nam qui định.- Du lịch 2 lần/ năm.- Được tham gia các sự kiện trong những ngày lễ do công ty tổ chức."
https://timviecnhanh.com/tuyen-nhan-vien-tu-van-thu-nhap-tren-10-trieu-tp-hcm-100127343.html?svs=max_box,Nhân Viên Tư Vấn Thu Nhập Trên 10 Triệu,10 - 30 triệu,Không yêu cầu kinh nghiệm,Trung học,TP.HCM,Hành chính/Thư ký/Trợ lýKinh doanhBán hàng,20,Không yêu cầu,- Gọi điện cho Khách Hàng tư vấn dịch vụ theo data có sẵn 100%- Thuyết phục khách hàng sử dụng sản phẩm mở thẻ Ngân Hàng và các sản phẩm tài chính theo dự án của công ty- Báo cáo tiến độ công việc cho quản lý- Chi tiết sẽ trao đổi trong quá trình phỏng vấn,"- Tốt nghiệp THPT trở lên- Giọng nói dễ nghe- Siêng năng, ham học hỏi, chịu khó.- Không yêu cầu kinh nghiệm","- Thu nhập từ 10 Triệu - 12 Triệu ( Lương cứng + Phụ Cấp + Doanh Thu ), không giới hạn theo năng lực- Lương CB: 5 - 7 triệu/ tháng + phụ cấp ăn trưa 35.000đ/ngày + phụ cấp gửi xe 5.000đ/ngày + phụ cấp chuyên cần 40.000đ/ngày- Tham gia BHXH ,BHYT,BHTN và Công đoàn- Thưởng lễ,tết + Lương tháng 13- Môi trường làm việc có tính chuyên nghiệp, năng động, thân thiện và cởi mở- Nhân viên có năng lực tốt có thể ký hợp đồng chính thức khi chưa hết thời gian thử việc- Chế độ nghỉ dưỡng kết hợp team building hằng năm- Được đào tạo hỗ trợ nghiệp vụ chuyên sâu từ cấp trên- Luôn có cơ hội thăng tiến trong công việc nghề nghiệp- Được cung cấp trang thiết bị đầy đủ để phục vụ công việc.- Phỏng vấn và đi làm ngay nếu đạt yêu cầu- Công việc ổn định và lâu dài."
https://timviecnhanh.com/tuyen-nhan-vien-ke-toan-binh-duong-100132613.html?svs=max_box,Nhân Viên Kế Toán,10 - 15 triệu,1 năm,Không yêu cầu,Bình Dương,Tài chính/Kế toán/Kiểm toánKiến trúc/Nội thấtHành chính/Thư ký/Trợ lý,2,Nữ,"- Làm công nợ, nhập xuất tồn, xuất hóa đơn, giao dịch ngân hàng, các báo cáo nội bộ khác- Các công việc khác khi có yêu cầu của cấp trên- Các yêu cầu khác của kế toán trưởng- Công việc trao đổi cụ thể khi PV","- Ưu tiên những ứng cử viên có kinh nghiệm làm KT tổng hợp - Ưu tiên những ứng cử viên có kinh nghiệm làm trong nghành gỗ.- Ưu tiên những ứng cử viên sử dụng thành thạo phần mềm Misa.- Nhanh nhẹn,cẩn thận","- Lương từ 10-15 triệu- Môi trường chuyên nghiệp, năng động.- Được công ty hỗ trợ tham gia các khóa học cần thiết cho công việc cũng như các khóa học về kỹ năng để hoàn thiện bản thân.- Có cơ hội được học hỏi kỹ năng + trau dồi kinh nghiệm làm việc theo cách chuyên nghiệp.- Thưởng và nghỉ lễ, tết đúng quy định của nhà nước.- Đảm bảo đầy đủ các chế độ: BHXH, bảo hiểm Y Tế…- Du lịch, nghỉ mát hằng năm."
https://timviecnhanh.com/tuyen-chuyen-vien-nhan-su-tp-hcm-100129725.html?svs=max_box,Chuyên Viên Nhân Sự,12 - 15 triệu,2 năm,Đại học,TP.HCM,Nhân sựHành chính/Thư ký/Trợ lýQuản lý điều hành,2,Không yêu cầu,"A/ Tuyển dụng- Xây dựng quy trình tuyển dụng- Tham gia xây dựng và triển khai kế hoạch phát triển nguồn nhân lực của Công ty- Thực hiện công tác tuyển dụng nhân sự, tổng hợp, rà soát nhu cầu về tuyển dụng tại Công ty;- Thực hiện tìm kiếm, sàng lọc, lựa chọn hồ sơ và đề xuất tuyển dụng nhân sự, đảm bảo tuân thủ các quy chế, quy trình về tuyển dụng của Công ty;- Theo dõi và cập nhật dữ liệu các ứng viên và báo cáo, đánh giá hiệu quả công tác tuyển dụng nhân sự- Theo dõi, quản lý thông tin nhân viênb/ Phụ trách công tác bảo hiểm-	Làm các thủ tục báo cáo BHXH, BH-YT, BHTN hàng tháng với cơ quan bảo hiểm-	Lập tờ khai cấp sổ bảo hiểm cho người lao động-	Theo dõi việc giải quyết chính sách – chế độ cho người lao động: thai sản, thôi việc, đau ốm, tai nạn lao động, chế độ dưỡng sức… theo chính sách công ty phù hợp với quy định của nhà nước-	Chốt sổ và trả sổ cho người lao động nghỉ việcc/ Chấm công hàng thángd/ Các công việc khác liên quan theo sự chỉ đạo của cấp trên.","- Nữ, nam từ 25 - 35 tuổi.- Tốt nghiệp đại học trở lên chuyên ngành Quản trị nhân lực hoặc các ngành liên quan- Có ít nhất 2 năm kinh nghiệm làm ở vị trí tương đương- Ưu tiên ứng viên có kinh nghiệm làm tuyển dụng trong ngành bao bì- Có khả năng nhìn nhận con người tốt, có kỹ năng phỏng vấn tốt;- Nắm vững bộ luật lao động, luật, luật BHXH, có kiến thức và kỹ năng quản trị nhân lực;- Có khả năng định hướng về cơ cấu, quy mô phát triển, hình thức đào tạo, xây dựng đội ngũ nhân sự Công ty;- Nắm bắt được tâm lý người lao động nhằm xử lý kịp thời các tình huống nhân sự phát sinh.- Sử dụng thành thạo tin học văn phòng- Khả năng thương lượng, giải quyết vấn đề tốt","- Lương: từ 12- 15 Triệu ( Thương lượng) - Thưởng lễ tết theo quy định của công ty- Cơ hội làm việc trong môi trường làm việc năng động, thân thiện với chế độ đãi ngộ và thu nhập rất cạnh tranh và hấp dẫn- Được hưởng đầy đủ các chế độ đãi ngộ theo Luật Lao động Việt Nam (BHXH, BHYT…)- Công ty có cà phê sáng và ăn trưa cho mỗi nhân viên- Được tham gia lớp đào tạo chuyên ngh iệp hàng tháng do công ty tài trợ"
https://timviecnhanh.com/tuyen-ke-toan-nhap-lieu-tp-hcm-100129374.html?svs=max_box,Kế Toán Nhập Liệu,7 - 10 triệu,1 năm,Cao đẳng,TP.HCM,Tài chính/Kế toán/Kiểm toánHành chính/Thư ký/Trợ lýNgân hàng/Chứng khoán/Đầu tư,4,Nữ,"1.	Công tác nghiệp vụTạo mã NCC – khách hàng trên hệ thống bán hàng Đối chiếu thông tin: đơn giá, số lượng giữa ""Phiếu yêu cầu mua hàng"", ""phiếu xuất kho kiêm phiếu giao hàng"" và hóa đơn GTGT đầu vàoHạch toán tiền mặt, tiền gửi ngân hàng và các khoản chi phí của các bộ phậnKiểm tra và chịu trách nhiệm nhận lại đầy đủ chứng từ ngân hàng Chốt số dư ngân hàng bên nội bộ hàng ngày. Nhập công nợ khách hàng Đối chiếu và giao dịch với các ngân hàng mà Công ty có mở tài khoản, nắm vững cách tính phí chuyển tiền cho nhà cung cấp, phí nhận tiền từ đại lý.Cập nhật hợp đồng mua hàng và hợp đồng bán hàng, lập file theo dõi chi tiết .Theo dõi các khoản chiết khấu phải thu từ nhà cung cấp.2.	Công tác lập báo cáoBáo cáo tồn quỹ tiền mặt và tiền gửi ngân hàng cho Trưởng phòng kế toán – Giám đốc			Lập báo cáo các khoản chi phí theo khoản mục, theo phòng ban .Xuất bảng kê hóa đơn GTGT đầu vào trong tháng và kiểm tra toàn bộ hóa đơn đầu vào phát sinh trong tháng.Báo cáo số dư tiền gửi ngân hàng sau khi đã đối chiếu với sổ phụ ngân hàng3.	Lập, lưu báo cáo và công tác khácLưu sổ quỹ tiền mặt Lưu sổ theo dõi tiền ngân hàng theo từng ngân hàng phát sinhLưu các chứng từ thu chi theo ngày tháng năm của Tài khoản sử dụng chính: 111, 112.Lưu các chứng từ hoá đơn mua hàng, hoá đơn chi phí, xắp xếp và phân loại chi phí theo thứ tự ngày tháng năm Tham gia xây dựng các quy định, hướng dẫn trong nội bộ phòng kế toán.Đảm nhiệm các công việc khác khi được phân công","-	Nữ tốt nghiệp cao đẳng trở lên các ngành có liên quan tài chính, kế toán, kiểm toán, ngân hàng. -	Kinh nghiệm 1 năm trở lên tại vị trí tương đương. -	Nhanh nhẹn, nhiệt tình, trung thực. -	Kỹ năng vi tính văn phòng","- Lương cơ bản từ 7 - 10 triệu. Thỏa thuận tùy theo năng lực- Thử việc: 85% (2 tháng)- Thưởng cuối năm từ 1 - 3 tháng lương tùy theo năng lực- Hưởng các chính sách BHXH, BHYT, BHTN và phúc lợi công ty theo qui định của pháp luật.- Làm việc trong môi trường ổn định, năng động, thân thiện, có nhiều cơ hội phát triển nghề nghiệp, phát triển bản thân.- Được tham gia các hoạt động tham quan dã ngoại, liên hoan, sinh nhật, tiệc cuối năm, các chương trình trao giải thưởng dành cho nhân viên kinh doanh xuất sắc hàng kỳ."
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-son-chong-tham-quan-tan-phu-tp-hcm-100128137.html?svs=max_box,Nhân Viên Kinh Doanh Sơn Chống Thấm Quận Tân Phú,7 - 10 triệu,Không yêu cầu kinh nghiệm,Trung cấp,TP.HCM,Kinh doanhBán hàngChăm sóc khách hàng,5,Không yêu cầu,"- Cty TNHH Khang Vinh có nhà máy tại khu công nghiệp Xuyên Á, Long An, chuyên sản xuất sơn chống thấm thương hiệu Rồng Đen.Website cty: khangvinh.com.vn Cần tuyển ứng viên kinh doanh: - Tư vấn giới thiệu sản phẩm về lĩnh vực sơn chống thấm - Tìm kiếm khách hàng mới, thiết lập & duy trì mối quan hệ với các đối tác & khách hàng- Mở rộng phát triển thị trường- Quản lý đơn hàng từ khi khi khách đặt đến khi bàn giao sản phẩm cho khách.-Xử lý và hỗ trợ khách hàng kịp thời.- Lên kế hoạch và thực hiện các chính sách bán hàng nhằm đạt chỉ tiêu doanh số.","- Cần cù, chịu khó, thích giao tiếp, - Không đòi hỏi bằng cấp, - Nếu có kinh nghiệm sẽ được ưu tiên.","- Công ty trả lương hàng tháng, - Đóng đầy đủ các quyền lợi về BHXH, BHYT- Có phụ cấp đi lại, điện thoại,- Tính hoa hồng theo doanh số"
https://timviecnhanh.com/tuyen-nhan-vien-kinh-doanh-nganh-duoc-trinh-duoc-vien-tp-hcm-100127920.html?svs=max_box,Nhân Viên Kinh Doanh (Ngành Dược) / Trình Dược Viên,10 - 30 triệu,1 năm,Trung cấp,TP.HCM,Dược/Hóa chất/Sinh hóaKinh doanhBán hàng,5,Không yêu cầu,"• Tìm đến các cơ sở phân phối đã được phân công để giới thiệu và tư vấn các sản phẩm do công ty phân phối• Lên kế hoạch bán hàng và triển khai để đảm bảo doanh số đã được đề ra.• Chăm sóc khách hàng cũ, phát triển khách hàng mới• Thông báo với đối tác, khách hàng các chương trình khuyến mãi, ưu đãi, tri ân theo từng chiến lược của công ty.• Điều chỉnh chiến lược bán hàng để gia tăng doanh số.• Các công việc khác theo yêu cầu của Giám đốc.","-Có trình độ trung cấp chuyên ngành y dược-Có tối thiểu 1 năm làm việc trong lĩnh vực kinh doanh dược phẩm.-Chịu trách nhiệm trước Trưởng phòng Kinh doanh về công việc được giao.• Sức khỏe tốt, sẵn sàng di chuyển thường xuyên• Nhanh nhẹn, chăm chỉ, giao tiếp tốt• Ưu tiên có kinh nghiệm kinh doanh như dược, hóa mỹ phẩm, hàng tiêu dùng nhanh...","-7-10 triệu + % thưởng hiệu quả công việc => Mức Thu nhập từ 10 triệu - 30 Triệu / tháng-Lương thưởng hàng tháng, quý, năm-Hỗ trợ điện thoại, ăn trưa tại công ty-Được hưởng đầy đủ các chế độ theo Luật Lao động Việt Nam (BHXH, BHYT…);-Được đào tạo, phát triển chuyên môn, kỹ năng, đề xuất ý tưởng, nâng cao kinh nghiệm-Môi trường làm việc trẻ trung, năng động, thân thiện, có thể phát triển bản thân…-Nhiều cơ hội thăng tiến, gắn bó và làm việc lâu dài tại Công ty.-Du lịch mỗi năm với công ty"
https://timviecnhanh.com/tuyen-tai-xe-lai-xe-cuoc-xe-dao-tp-hcm-tp-hcm-100129690.html?svs=max_box,Tài Xế Lái Xe Cuốc (Xe Đào) - Tp HCM,12 - 15 triệu,3 năm,Lao động phổ thông,TP.HCM,Tài xế/Lái xe/Giao nhậnLao động phổ thôngXây dựng,5,Nam,"- Lái xe dung tích gầu từ 0,15 - 0,7 m3.- Thực hiện thi công các công trình của Công ty, và cho thuê với các đối tác với các công việc như: Đào móng, hầm, ép cừ, ...- Được ở lại các công trường của Công ty.","- Trung thực, cẩn thận, sức khỏe tốt.- Có kinh nghiệm từ 3 năm trở lên ở vị trí lái xe cuốc.- Có chứng chỉ vận hành xe.- Tuổi từ 20 đến 35 tuổi.- Có thể lái xe ngoài giờ theo yêu cầu công việc.","- Mức lương từ 10.000.000 đồng đến 15.000.000 đồng/tháng. Nếu chọn lương theo ngày thì mức lương là 500.000 đồng/ngày.- Được ở lại công trường.- Công việc ổn định, lâu dài.- Đầy đủ chế độ theo quy định nhà nước (BHXH, BHYT, BHTN, lương tháng 13, thưởng, ngày lễ, tết, ...)."
https://timviecnhanh.com/tuyen-quan-ly-pho-quan-ly-tram-giao-nhan-khu-vuc-ha-noi-ha-noi-100129558.html?svs=max_box,Quản Lý / Phó Quản Lý Trạm Giao Nhận Khu Vực Hà Nội,10 - 12 triệu,1 năm,Trung cấp,Hà NộiBắc NinhHưng Yên,Bưu chính viễn thôngQuản lý điều hànhKho vận/Vật tư/Thu mua,20,Nam,"- Nơi làm việc: 1 trong các trạm giao nhận theo nhu cầu ứng tuyển tại các địa điểm sau: Gia Lâm, Long Biên, Thanh Trì, Phú Xuyên, Tây Hồ, Bắc Từ Liêm, Nam Từ Liêm, Hoàn Kiếm, Hoàng Mai, Đông Anh, Hoài Đức, Phúc Thọ, Ba Vì, Đông Anh, Mê Linh, Thanh Oai- Mô tả công việc:+ Quản lý, giám sát hàng hóa được xuất và nhập tại trạm giao nhận+ Giám sát quá trình giao hàng và lộ trình giao hàng của tài xế+ Quản lý kiểm soát, báo cáo thu và nộp tiền COD (tiền thu hộ) từ tài xế giao hàng+ Tuyển dụng nhân sự tại trạm","- Giới tình Nam, Độ tuổi từ 1986 - 1999- Tốt nghiệp từ Trung cấp trở lên các chuyên ngành- Chín chắn, trung thực và trách nhiệm trong công việc. Có kỹ năng thuyết phục và giải quyết vấn đề- Thành thạo tin học văn phòng- Ưu tiên ứng viên đã có kinh nghiệm trong ngành chuyển phát nhanh, Logistics, kho vận, vận tải","- Được cung cấp laptop làm việc- 12 ngày phép/năm, 5 ngày nghỉ ốm không cần giấy của viện- BHXH, nghỉ lễ tết theo quy định"
https://timviecnhanh.com/tuyen-ky-su-dien-biet-tieng-anh-dong-nai-100126767.html?svs=max_box,Kỹ Sư Điện Biết Tiếng Anh,15 - 20 triệu,5 năm,Đại học,Đồng NaiBình DươngTP.HCM,Xây dựngĐiện/Điện tử/Điện lạnh,5,Nam,"- Giám sát chất lượng và nghiệm thu phần cơ điện, nước của các dự án.- Trực tiếp giải quyết các vấn đề về cơ điện, cấp thoát nước trong phạm vi công việc được phân công.- Đảm bảo thực hiện các dự án được giao đúng tiến độ.- Chịu trách nhiệm báo cáo quản lý về các hạng mục cơ điện dự án được phân công phụ trách.- Phối hợp kiểm khớp các bản vẽ thiết kế phần cơ điện, kiểm khớp với các bản vẽ kết cấu và kiến trúc trong phạm vi phạm được phân công trước khi thi công.- Lập báo cáo định kỳ và các báo cáo bất thường theo yêu cầu của quản lý.","- Tốt nghiệp đại học chuyen ngành XDDD&CN cơ điện.- Có kinh nghiệm làm việc tại vị trí tương đương 5 năm trở lên trong lĩnh vực thi công nhà xưởng công nghiệp.- Chứng chỉ giám sát xây dựng & thiết kế,..- Sử dụng thành thạo các phần mềm: Autocad, các phần mềm Office, Word,...- Biết quản lý thời gian, sắp xếp công việc hợp lý để đảm bảo tiến độ dự án thực hiện.- Chứng chỉ hành nghề , bằng câp, sơ yêu lý lịch. CV nộp bằng tiếng anh","- Tham gia BHXH, BHYT, BHTN theo qui định Nhà nước.- Được hưởng chế độ phép năm.- Trao đổi trực tiếp khi phỏng vấn"
