url,title,company,salary,experiment,degree,so_luong,industry,location,level,jd,benefit,requirement
https://vieclam24h.vn/nhan-vien-kinh-doanh/nhan-vien-tu-van-telesales-uu-tien-nhan-viec-ngay-c159p122id100129318.html?svs=max_box,Nhân Viên Tư Vấn - Telesales (Ưu Tiên Nhận Việc Ngay),Công ty TNHH Dịch vụ Street Food,7 - 9 triệu,Dưới 1 năm,Trung cấp,2,Hành chính - Văn phòngNhân viên kinh doanhTư vấn,TP.HCM,Chuyên viên- nhân viên,"- Nhận danh sách khách hàng, tư vấn hỗ trợ khách hàng về sản phẩm.- Chăm sóc khách hàng cũ và hỗ trợ trong công tác setup cửa hàng nhượng quyền.- Chăm sóc khách hàng trong quá trình sử dụng sản phẩm. Giải đáp những vấn đề, thắc mắc, khiếu nại của khách hàng.","- Lương cứng 7-9 triệu/tháng. Thử việc 1 tháng.- Thưởng doanh số theo quy định công ty.- Được tham gia bảo hiểm xã hội sau khi ký hợp đồng chính thức.- Nghỉ lễ tết theo chế độ và quy định công ty.- Làm việc trong môi trường làm việc chuyên nghiệp, năng động, thân thiện","- Ưu tiên ứng viên có kinh nghiệm về kinh doanh ngành thực phẩm- Ưu tiên ứng viên nhanh nhẹn, có kỹ năng chăm sóc khách hàng, có kinh nghiệm chốt đơn."
https://vieclam24h.vn/thiet-ke-do-hoa-web/nhan-vien-thiet-ke-uu-tien-nhan-viec-ngay-c168p122id100129301.html?svs=max_box,Nhân Viên Thiết Kế (Ưu Tiên Nhận Việc Ngay),Công ty TNHH Dịch vụ Street Food,7 - 10 triệu,1 năm,Trung cấp,2,Marketing - PRThiết kế đồ hoạ - webThiết kế - Mỹ thuật,TP.HCM,Chuyên viên- nhân viên,"- Thiết kế banner, tờ rơi, các sản phẩm, dịch vụ của Công ty.- Thiết kế ấn phẩm truyền thông, ấn phẩm đồ họa theo yêu cầu.- Biên tập, chỉnh sửa video clip, quay phim, chụp ảnh sản phẩm.- Thực hiện các công việc được phân công thêm từ Ban Giám đốc","- 7-10 Triệu (tùy vào năng lực của ứng viên)- Môi trường làm việc trẻ trung, thân thiện.- Cơ hội học tập và phát triển nghề nghiệp trong môi trường năng động.- Sếp tâm lý, hỗ trợ tận tâm.- Được làm việc trong môi trường năng động.","- Sử dụng thành thạo các phần mềm design như AI, Photoshop, Corel,…- Chủ động cập nhật xu hướng thiết kế, công nghệ mới, công cụ để áp dụng vào công việc- Ưu tiên ứng viên biết về Marketing, sáng tạo contents cho các kênh mạng xã hội.- Nhiệt tình, năng động."
https://vieclam24h.vn/dien-tu-vien-thong/nhan-vien-ky-thuat-tren-tuyen-c135p73id100128554.html?svs=max_box,Nhân Viên Kỹ Thuật Trên Tuyến,Công Ty Cổ Phần Tư Vấn Đầu Tư Phát Triển Hạ Tầng Viễn Thông - Infras,7 - 10 triệu,Dưới 1 năm,Cao đẳng,3,Điện tử viễn thôngĐiện - Điện tử - Điện lạnhKỹ thuật,Hà Nội,Chuyên viên- nhân viên,"- Triển khai lắp đặt, bảo hành sửa chữa các thiết bị, sản phẩm của Công ty- Thực hiện việc phân tích, đánh giá tiền xử lý các điểm lỗi thuộc khu vực được phân công để xem xét khả năng có thể xử lý từ xa;- Lên kế hoạch và thực hiện việc cấp hàng, lắp đặt, xử lý lỗi cho các khu vực được phân công: chuẩn bị hàng, liên hệ điện lực, lắp đặt, xử lý,...- Thực hiện công tác thúc đẩy kinh doanh: tiếp xúc khách hàng, giới thiệu công nghệ, chăm sóc khách hàng;- Thực hiện các nhiệm vụ khác theo sự phân công của Trưởng phòng và Ban Giám đốc.- + Tại Hà Nội: Nhà số 10, đường số IX, KĐT Louis, Đại Mỗ, Nam Từ Liêm, HN","- IFC cam kết mang lại một môi trường làm việc đầy sáng tạo, hỗ trợ và được chủ động trong công việc;- Được hưởng đầy đủ các chế độ BHXH, BHYT, BHTN theo Luật định;- Mức thu nhập: 7 - 10 triệu;- Có chi phí đi công tác (ngoài lương);- Thưởng lương Tháng thứ 13;- Thưởng tất cả các ngày lễ, tết trong năm;- Được khám sức khỏe định kỳ hàng năm:- Chế độ teambuilding 1 -2 lần/năm","- Tốt nghiệp Trung cấp, Cao đẳng, Đại học trở lên;- Chuyên ngành Hệ thống điện, Tự động hóa, Điện - Điện tử, công nghệ thông tin.- Có thể đi công tác;- Có khả năng làm việc độc lập và làm việc nhóm, ham học hỏi;- Nhiệt huyết, chủ động, sáng tạo trong công việc, có khả năng chịu áp lực công việc cao;"
https://vieclam24h.vn/marketing-pr/chuyen-vien-content-marketing-thu-nhap-10-15-trieu-thang-c116p119id100129148.html?svs=max_box,Chuyên Viên Content Marketing (Thu Nhập 10 - 15 Triệu / Tháng),Công Ty Cổ Phần Cà Phê Hạnh Phúc,10 - 15 triệu,1 năm,Cao đẳng,3,Marketing - PRBáo chí - Truyền hìnhThiết kế - Mỹ thuật,Bình Dương,Chuyên viên- nhân viên,"- Sáng tạo nội dung, biên tập cho các chiến dịch marketing (slogan, tagline, catalogue, content marketing, ads copywriting), dự án Social Media, PR content.- Có tìm hiểu về insight khách hàng để viết bài, xây dựng cộng đồng.- Xây dựng ý tưởng, lập kế hoạch và triển khai viết bài SEO, Sale Page, PR, Fb Ads...- Lên ý tưởng sáng tạo và xây dựng kịch bản clip chạy quảng cáo Facebook, Youtube... (giới thiệu sản phẩm, dịch vụ, thương hiệu...).- Lên ý tưởng và thực hiện các kịch bản quay chụp (giới thiệu sản phẩm, khách hàng, dịch vụ...).- Chủ động tìm hiểu, nghiên cứu, thu thập thông tin về các xu hướng thị trường nhằm tìm kiếm các hướng xây dựng nội dung mới mẻ, các khía cạnh truyền thông phù hợp.- Thực hiện các công việc khác từ Quản lý.- Thời gian làm việc: Từ 8:00 - 17:00, từ Thứ 2 - Thứ 7.","- Lương cơ bản: thoả thuận theo năng lực (lương cứng 9 - 15 triệu) + thưởng KPI. - Lương thưởng tháng 13.- Phụ cấp: Theo chính sách của Công ty.- Chế độ BHXH theo quy định.- Phỏng vấn: 1 vòng. - Hỗ trợ nhà ở cho nhân viên ở xa. - Tham gia đầy đủ BHXH, BHYT, BHTN theo quy định của pháp luật; - Nhiều chế độ phúc lợi cho nhân viên như liên hoan, du lịch, sinh nhật, hỗ trợ tài chính khi có nhu cầu,... các ngày nghỉ phép và lễ/Tết theo luật lao động, nghỉ bệnh/ốm đau...","- Nam/ Nữ: khoảng 30 tuổi đổ lại.- Tối thiểu 2 năm ở vị trí tương đương.- Có kinh nghiệm viết bài PR, content Fanpage, Blog, Tin tức, Trend, Content QC, bài Salepale, Landingpage, Email Marketing cho các Spa/ Thẩm Mỹ viện/ Phòng khám da liễu.- Kiến thức cơ bản về SEO. Có nguyện vọng & định hướng phát triển công việc lâu dài.- Trung thực, nhanh nhẹn, biết sắp xếp và điều phối công việc linh hoạt.- Sáng tạo, có khả năng nắm bắt xu hướng kịp thời. Yêu thích viết lách, chia sẻ & mạng xã hội."
https://vieclam24h.vn/nhan-vien-kinh-doanh/ky-su-kinh-doanh-c159p73id100102323.html?svs=max_box,Kỹ Sư Kinh Doanh,Công ty TNHH Kỹ thuật ĐẠT,10 - 15 triệu,1 năm,Cao đẳng,2,Điện - Điện tử - Điện lạnhKỹ thuậtNhân viên kinh doanh,Hà Nội,Chuyên viên- nhân viên,"- Kinh doanh sản phẩm trong ngành tự động hóa.- Nhận bàn giao và thực thi khu vực được giao.- Xây dựng kế hoạch để đạt được doanh số được giao.- Liên hệ khách hàng và giới thiệu sản phẩm, báo giá chốt đơn hàng.- Chăm sóc khách hàng cũ và phát triển khách hàng mới trong khu vực được giao.- Thực hiện các công việc khác theo yêu cầu từ quản lý.","- Thời gian làm việc: từ Thứ 2 đến Thứ 6 (8h00-17h30); Thứ 7 (8h00-16h30); nghỉ 2 Thứ 7/tháng.Lương cơ bản từ 10.000.000 đến 15.000.000 triệu.- Thu nhập hàng tháng bao gồm lương cơ bản + hoa hồng.- Thưởng lương tháng 13, xét tăng lương mỗi năm 1 lần.- Phụ cấp điện thoại, phụ cấp công tác phí.- Được hưởng chính sách phúc lợi đầy động lực: khám sức khỏe định kỳ, sinh nhật cá nhân, hiếu hỉ, thưởng lễ tết, du lịch hàng năm và các hoạt động tập thể do công ty tổ chức…- 13 ngày phép hàng năm, tham gia đầy đủ BHXH, BHYT, BHTN, BH tai nạn 24/24.- Được tham gia các khóa học chuyên môn và kỹ năng để phát huy tối đa năng lực cá nhân.- Cơ hội thăng tiến, phát triển nghề nghiệp theo năng lực không giới hạn.- Môi trường làm việc trẻ, năng động, chuyên nghiệp.","- Tốt nghiệp cao đẳng trở lên.- Có từ 1 đến 2 năm kinh nghiệm trở lên ở vị trí kinh doanh trong lĩnh vực bán hàng công nghiệp. Ưu tiên những ứng viên có kinh nghiệm trong ngành Tự động hóa.- Kỹ năng tư vấn, bán hàng, thuyết phục và đàm phán thương mại."
https://vieclam24h.vn/ke-toan-kiem-toan/nhan-vien-ke-toan-tong-hop-lam-viec-tai-quan-1-thu-duc-c118p122id100129113.html?svs=max_box,Nhân Viên Kế Toán Tổng Hợp (Làm Việc Tại Quận 1 / Thủ Đức),Công Ty Tnhh Thương Mại Xuất Nhập Khẩu Phương Nam Food,10 - 12 triệu,1 năm,Cao đẳng,2,Kế toán - Kiểm toánNhân sựHành chính - Văn phòng,TP.HCMBình Dương,Chuyên viên- nhân viên,"- Quản lý chi phí/ hoạch toán doanh thu.- Đối chiếu công nợ với khách hàng, nhân công.- Kiểm soát tất cả chi phí phát sinh, tăng giảm trong quá trình tổ chức thực hiện hợp đồng.- Kiểm tra, đối chiếu các số liệu chi tiết và tổng hợp.- Theo dõi, kiểm soát công nợ, tài sản, chi phí toàn công ty.- Lập báo cáo tài chính theo qui định của công ty và pháp luật.- Quyết toán thuế, báo cáo, bảo vệ với các cơ quan thuế, kiểm toán, bảo hiểm- Làm việc với ngân hàng, bổ sung hồ sơ vay vốn..- Các công việc khác theo phân công của trưởng bộ phận+ 60 Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, TP.HCM+ Số 1 Lê Văn Tách, Phường An Bình, TP. Dĩ An, Bình Dương (ngay chân cầu vượt Sóng Thần, đói diện bến xe Lam Hồng, Thủ Đức)","- Lương thỏa thuận theo năng lực ứng viên. Thu nhập trung bình từ 10.000.000 - 12.000.000 Triệu- BHXH - BHYT theo quy định- Làm việc lâu dài, ổn định- Thưởng cuối năm, lương tháng 13, các ngày lễ theo quy định công ty","- Tốt nghiệp cao đẳng chuyên ngành tài chính, kế toán.- Có tối thiểu 1 năm kinh nghiệm tại vị trí tương đương- Biết sử dụng phần mềm kế toán và các phần mềm tin học văn phòng.- Có kỹ năng giao tiếp tốt."
https://vieclam24h.vn/ke-toan-kiem-toan/nhan-vien-ke-toan-c118p122id100129091.html?svs=max_box,Nhân Viên Kế Toán,Công Ty TNHH Daiwa Plastics (Việt Nam),7 - 10 triệu,1 năm,Đại học,2,Kế toán - Kiểm toánHành chính - Văn phòngTài chính - Đầu tư,TP.HCM,Chuyên viên- nhân viên,"- Làm hồ sơ thanh toán qua ngân hàng. - Theo dõi cập nhật giá thành sản phẩm, tính giá thành sản phẩm mới.- Tổng hợp nhập xuất tồn nguyên vật liệu, thành phẩm từ số liệu của bộ phận kho.- Thực hiện công việc khác theo sự phân công của Kế Toán Trưởng.","- Lương theo thỏa thuận, phù hợp với năng lực. - Làm việc trong môi trường chuyên nghiệp, có nhiều cơ hội học hỏi và phát triển nghề nghiệp. - Được tham gia các khoá đào tạo bổ sung kiến thức. - Một tháng được nghỉ 1 ngày thứ 7 và các ngày khác theo luật lao động. - Làm việc giờ hành chánh (từ 7h30 đến 16h30). - Được cung cấp 1 suất ăn trưa miễn phí. - Thưởng tháng 13, tăng lương theo định kỳ hàng năm.","- Nữ, tuổi 22 đến 25 tuổi.- Tốt nghiệp Đại học chuyên ngành tài chính, kế toán.- Toeic 450.- Sử dụng thành thạo vi tính văn phòng.- Kỹ năng giao tiếp tốt.- Tính cách: Trung thực, cẩn thận, cầu tiến, có ý chí quyết tâm đeo đuổi mục tiêu, làm việc có kỷ luật, tự giác và tinh thần trách nhiệm cao."
https://vieclam24h.vn/ky-thuat/tho-ky-thuat-lap-dat-dieu-hoa-dien-nuoc-xay-dung-sua-nha-dan-dung-co-ban-c149p73id100128828.html?svs=max_box,"Thợ Kỹ Thuật (Lắp Đặt Điều Hòa, Điện Nước, Xây Dựng Sửa Nhà Dân Dụng Cơ Bản)",Công Ty TNHH Thương Mại Xây Dựng Và Quản Lý Dịch Vụ Hvg Land,8 - 10 triệu,1 năm,Không yêu cầu,2,Xây dựngĐiện - Điện tử - Điện lạnhKỹ thuật,Hà Nội,Chuyên viên- nhân viên,"Công việc được công ty giao về, thợ kĩ thuật sẽ làm việc trực tiếp ở công trình nhà dân hoặc công trường, các công việc cụ thể như sau:- Chủ yếu các công trình lắp đặt điện, nước, điều hòa - Sửa chữa nhà, sửa các hạng mục công trình nhà ở theo yêu cầu.(Chống mối mọt, thông tắc cống, toilet, Sơn tường, sơn bả matit, quét vôi, quét ve tường nhà, làm đẹp nhà. Cải tạo nhà, nâng cấp nhà, chuyển đổi mục đích sử dụng.Chống thấm, chống dột, chống lún, chống nứt công trình.Sửa chữa hệ thống điện nước.....)","- Lương tháng bao gồm: lương cứng 8,000,000 triệu đồng/ tháng + phụ cấp ăn trưa 30,000 vnđ/ ngày (Thu Nhập trung bình từ 10tr/tháng)- Thưởng Tết, Thưởng các ngày lễ lớn, lương tháng 13... - Chế độ hiểu hỷ, sinh nhật, liên hoan... theo cơ chế công ty- Môi trường làm việc thân thiện, có cơ hội thăng tiến- Được đóng bảo hiểm y tế, bảo hiểm thất nghiệp, bảo hiểm xã hội... và đầy đủ các chính sách phúc lợi khác theo quy định của nhà nước- Du lịch hằng năm","- Ưu tiên ứng viên có kinh nghiệm làm việc từ 1 đến 2 năm. Biết về xây dựng, sơn bả là 1 lợi thế - Chỉ cần bằng tốt nghiệp trung học phổ thông hoặc trung học cơ sở.- Có xe máy để di chuyển các công trình trong thành phố Hà Nội .- Chăm chỉ, trung thực, Có thái độ tốt trong công việc.- Làm việc 8h/ 1 ngày, 1 tuần được nghỉ 1 ngày ."
https://vieclam24h.vn/kien-truc-tk-noi-that/nhan-vien-thiet-ke-c148p122id100128872.html?svs=max_box,Nhân Viên Thiết Kế,Công ty TNHH TM DV SX XD TTNT Góc Xinh,15 - 20 triệu,2 năm,Đại học,2,Xây dựngKiến trúc - TK nội thấtThiết kế - Mỹ thuật,TP.HCM,Chuyên viên- nhân viên,"- Sửa đổi thiết kế dựa trên đầu vào từ khách hàng và Design Manager. - Chuyển tiếp các bản thiết kế phác thảo, chi tiết và vật liệu của thiết kế nội thất và đồ nội thất để đội ngũ kỹ thuật viên nhập liệu và 3D (nếu cần). - Chuẩn bị bản trình bày PowerPoint. - Chuẩn bị thiết kế phác thảo bao gồm lựa chọn vật liệu phối cảnh… - Chuẩn bị nội thất, lựa chọn, ảnh và tài liệu mẫu cho bảng mẫu. - Ghé thăm địa điểm để đo đạc địa điểm, chụp ảnh kỹ thuật số và điều tra khu vực. - Trình bày ý tưởng thiết kế với khách hàng với Design Manager. - Chuẩn bị thông số kỹ thuật và số lượng vật liệu cho công trình. - Phối hợp với đội kỹ thuật viên để chuẩn bị tài liệu xây dựng bao gồm các chi tiết và đặc điểm kỹ thuật. - Đến công trường để kiểm tra việc xây dựng và lắp đặt nội thất, đảm bảo tuân thủ các thông số kỹ thuật của thiết kế. - Tham dự các cuộc họp tại địa điểm khi cần thiết.","-	Lương và phụ cấp : 12.000.000 - 16.000.0000 VNĐ-	Được hưởng chế độ BHXH, BHYT & lương tháng thứ 13, nghỉ Lễ và phép năm…theo quy định của Luật Lao Động.-	Được tham gia các hoạt động của Công ty hằng năm: Du lịch, tiệc sinh nhật, Noel, tất niên-	Được phụ cấp tiền cơm trưa-	Thời gian thử việc: 1 tháng ( Full lương)-	Được review lương 1 năm/1 lần tùy theo năng lực.- Thời gian làm việc : Từ thứ 2 đến thứ 6 (8h-17h),Thứ 7 (8h-12h)-	Cơ hội huấn luyện:- Được học hỏi, trau dồi kỹ năng, kiến thức thực tế từ công trình và trực tiếp từ Giám Đốc ,trưởng phòng thiết kế ,thi công có nhiều năm kinh nghiệm- Được ghi nhận và lắng nghe mọi đề xuất nếu hợp lý sẽ được duyệt để công việc thuận lợi.","-	Tốt nghiệp Đại học ,cao đẳng chuyên ngành thiết kế nội thất.-	Nắm rõ những nguyên lý trong nội thất.-	Có kinh nghiệm thực tế về hoàn thiện chi tiết thi công.-	Nắm rõ vật liệu và quy cách vật liệu nội thất.-	Thành thạo các phần mềm: Sketchup, Auto Cad, 3D Max,V-Ray, Photoshop...-	Tinh thần trách nhiệm cao, nhạy bén, linh hoạt.-	Có khả năng cảm thụ nghệ thuật, có óc thẩm mỹ tốt."
https://vieclam24h.vn/ke-toan-kiem-toan/ke-toan-tong-hop-thu-nhap-tu-10-15-trieu-c118p73id100127236.html?svs=max_box,Kế Toán Tổng Hợp (Thu Nhập Từ 10 - 15 Triệu),Công Ty TNHH The Matrix,10 - 15 triệu,1 năm,Đại học,2,Kế toán - Kiểm toánHành chính - Văn phòngThư ký - Trợ lý,Hà Nội,Chuyên viên- nhân viên,"- Thực hiện hạch toán các nghiệp vụ kế toán phát sinh hàng ngày- Theo dõi và lập báo cáo, tờ khai, báo cáo tài chính… theo quý, năm- Bảo quản, lưu trữ chứng từ, sổ sách kế toán một cách hợp lý- Thực hiện các công việc khác liên quan đến tài chính kế toán theo yêu cầu của ban lãnh đạo.","- Mức lương thỏa thuận từ 10 - 15 triệu/ tháng- Được cung cấp đầy đủ các trang thiết bị phục vụ cho công việc- Thưởng Tết, thưởng các ngày lễ lớn... theo quy địng của công- Chế độ hiếu hỷ, sinh nhật, liên hoan... theo cơ chế công ty- Môi trường làm việc hiện đại và chuyên nghiệp- Tham gia BHYT, BHXH, BHTN... và đầy đủ các chính sách phúc lợi khác theo quy địng của Nhà Nước- Du lịch nghỉ mát hằng năm cùng công ty","- Tốt nghiệp Đại Học chuyên ngành kế toán, tài chính- Có ít nhất 1 năm kinh nghiệm ở vị trí tương đương"
https://vieclam24h.vn/ngan-hang/nhan-vien-khach-hang-ca-nhan-hub-cho-vay-bat-dong-san-c154p73id100128578.html?svs=max_box,Nhân Viên Khách Hàng Cá Nhân - Hub Cho Vay Bất Động Sản,Ngân Hàng Thương Mại Cổ Phần Sài Gòn,10 - 15 triệu,Chưa có kinh nghiệm,Cao đẳng,20,Ngân hàngNhân viên kinh doanhTài chính - Đầu tư,Hà NộiTP.HCM,Chuyên viên- nhân viên,"1. Thực hiện chỉ tiêu kinh doanh các sản phẩm dịch vụ dành thuộc mảng KHCN Cho vay Bất động sản được giao trong từng thời kỳ, hoàn thành KPIs theo quy định.- Hoàn thành các chỉ tiêu chính: Cho vay Bất động sản, Thẻ tín dụng, Bảo hiểm… và các chỉ tiêu khác theo định hướng kinh doanh từng thời kỳ của TT bán hàng trực tiếp- Lập kế hoạch bán hàng hàng ngày, lên lịch hẹn gặp và giới thiệu sản phẩm dịch vụ đến các khách hàng quản lý- Đối tượng Khách hàng được quản lý: là các KH theo sự phân công của TT bán hàng trực tiếp và các KH do nhân viên tự phát triển. - Thực hiện các hoạt động bán hàng bên ngoài, khảo sát thị trường, thu thập thông tin đối thủ cạnh tranh.: (chiếm gần 60% thời gian làm việc/ngày).- Duy trì, nâng cao mối quan hệ với nguồn KHCN hiện hữu đồng thời phát triển KHCN mới để đảm bảo hoàn thành chỉ tiêu được giao trong từng thời kỳ- Tiếp nhận, xử lý/hỗ trợ xử lý và phản hồi các đóng góp, khiếu nại, thắc mắc của KHCN.2. Kiểm soát sau vay: Định kỳ theo quy định của các sản phẩm tín dụng (Cho vay Bất động sản) /quy định kiểm soát sau vay thực hiện đánh giá khách hàng, kiểm soát mục đích sử dụng vốn của khách hàng, lập tức thông báo ngay cho các bộ phận liên quan khi khách hàng có vấn đề về tình hình tài chính, khả năng trả nợ, mục đích sử dụng vốn.v.v...3. Xử lý nợ: Phối hợp với các phòng ban liên quan trong công tác quản lý nợ xấu, thu hồi nợ xấu của KHCN kịp thời.4. Công tác báo cáo: Định kỳ làm báo cáo bán hàng/Báo cáo tình hình khai thác khách hàng và báo cáo khác theo sự phân công của Lãnh đạo Hub.","- Làm việc trong Top 10 Ngân hàng Việt có môi trường làm việc tốt nhất và top 5 Ngân hàng thương mại cổ phần có tổng tài sản lớn nhất- Phúc lợi đa dạng chăm lo cho bản thân và gia đình- Chế độ BHXH, BHYT, BHTN đầy đủ theo quy định pháp luật và gói bảo hiểm cao cấp từ các đối tác độc quyền của SCB- Chính sách lương thưởng dựa trên kết quả công việc và năng lực của mỗi cá nhân- Các chương trình đào tạo toàn diện với lộ trình thăng tiến thu hút và rõ ràng- Các ưu đãi dịch vụ Ngân hàng dành riêng cho nhân viên của SCB.","Trình độ học vấn: Tốt nghiệp cao đẳng trở lên (ưu tiên các chuyên ngành tài chính, kế toán, ngân hàng, quản trị kinh doanh...)Ngoại ngữ: Tiếng anh (bằng B/TOEIC tối thiểu 400 điểm) hoặc các chứng chỉ/văn bằng khác tương đươngVi tính: Có khả năng sử dụng thành thạo các phần mềm Word, Excel, Powerpoint.Kinh nghiệm làm việc: Có kinh nghiệm trong lĩnh vực Tài chính Ngân hàng (ưu tiên kinh nghiệm cho vay KHCN, đặc biệt là Cho vay Bất động sản)Kiến thức/năng lực chuyên môn:- Có hiểu biết các SP, DV KHCN (đặc biệt là Cho vay Bất động sản);- Triển khai độc lập các SP liên quan đến Tín dụng, Thẻ, Bảo hiểm, ...- Có khả năng đánh giá tài chính KH.- Dự báo về các nhu cầu tín dụng KHCN vay mua Bất động sản.- Có hiểu biết quy trình cấp tín dụng đối với KHCN- Nhận diện rủi ro ngành nghề danh mục KH (hiện hữu, tiềm năng).- Nhận diện rủi ro khoản vay được phê duyệt ngoại lệ, khác biệt.- Nhận diện các hoạt động thu hồi nợ quá hạn, nợ xấu- Ưu tiên ứng viên có kỹ năng giao tiếp, tư vấn khách hàng, đàm phán"
https://vieclam24h.vn/dien-dien-tu-dien-lanh/giam-sat-thi-cong-c136p122id100128749.html?svs=max_box,Giám Sát Thi Công,Công Ty TNHH Thương Mại Và Dịch Vụ Tst Gia Nguyễn,10 - 15 triệu,1 năm,Trung cấp,2,Xây dựngCơ khí - Chế tạoĐiện - Điện tử - Điện lạnh,TP.HCMTây NinhLong AnBình Dương,Chuyên viên- nhân viên,-	Giám sát kiểm tra các công tác thi công PCCC của công nhân công trình.-	Thực hiện các bản vẽ thi công theo yêu cầu của Chỉ Huy Trưởng.-	Cảnh báo cho chủ đầu tư và các bên liên quan các vấn đề có thể phát sinh khi thi công.-	Kiểm tra xác nhận khối lượng hoàn thành với chủ đầu tư.-	Kiểm tra công tác An Toàn Lao Động và vệ sinh trong quá trình thi công.-	Lập các báo cáo theo biểu mẫu yêu cầu. -	Hỗ trợ chỉ huy trưởng nếu có yêu cầu.,"-	 Thỏa thuận (10-15 triệu).-	Được làm việc trong môi trường chuyên nghiệp, được đào tạo và có cơ hội học thêm nhiều kinh nghiệm.-	Có cơ hội thăng tiến.-	Được tăng lương định kỳ.","-	Tối thiểu 1 năm kinh nghiệm.-	Có kiến thức cơ bản về ngành điện hoặc cơ khí, ưu tiên về PCCC.-	Biết sử dụng Autocad và shopdrawing.-	Chấp nhận công tác ở tỉnh.-	Có sức khỏe tốt, nhiệt tình, trung thực và ham học hỏi."
https://vieclam24h.vn/ngoai-thuong-xuat-nhap-khau/chuyen-vien-mua-hang-ban-hang-quoc-te-thu-nhap-tu-15-20-trieu-c157p73id100128708.html?svs=max_box,Chuyên Viên Mua Hàng - Bán Hàng Quốc Tế (Thu Nhập Từ 15 - 20 Triệu),Công Ty Cổ Phần Thương Mại Và Sản Xuất LTT,15 - 20 triệu,1 năm,Đại học,1,Quản trị kinh doanhNgoại thương - Xuất nhập khẩuQuan hệ đối ngoại,Hà Nội,Chuyên viên- nhân viên,"- Thực hiện tìm kiếm, đánh giá, lựa chọn và thương thảo hợp đồng mua bán với đối tác nước ngoài nhằm đáp ứng yêu cầu hàng hóa theo tiêu chuẩn của từng dự án- Đảm bảo về chất lượng của hàng hóa và tính cạnh tranh về giá cả- Theo dõi và kiểm soát tốt tình trạng các đơn hàng đảm bảo tiến độ đặt ra- Phối hợp với các phòng ban liên quan giải quyết các khiếu nại liên quan đến việc thực hiện hợp đồng mua bán- Cụ thể công việc sẽ trao đổi khi phỏng vấn- Địa chỉ làm việc: 232 Phạm Văn Đồng, KĐT thành phố Giao Lưu, Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội","- Thỏa thuận, tối thiểu 15 triệu (Thỏa thuận mức lương xứng đáng với năng lực ứng viên_)- Thưởng Tết, Thưởng Lễ, Lương tháng 13... theo tình hình kinh doanh của công ty- Được cung cấp đầy đủ các trang thiết bị phục vụ cho công việc- Môi trường làm việc hiện đại, chuyên nghiệp, tạo mọi điều kiện để nhân viên phát triển bản thân- Tham gia BHXH, BHYT, BHTN... và đầy đủ các chính sách phúc lợi khác theo quy định của Nhà Nước- Liên hoan, du lịch hằng năm","- Tốt nghiệp Đại học Khoa Kinh Doanh Quốc Tế hoặc các ngành liên quan- Kinh nghiệm thương mại quốc tế từ 01 năm trở lên- Thành thạo tiếng Anh- Chủ động, độc lập, nhiệt tình trong công việc"
https://vieclam24h.vn/lao-dong-pho-thong/nhan-vien-lai-xe-bang-b2-c152p122id100128647.html?svs=max_box,Nhân Viên Lái Xe- Bằng B2,Công Ty TNHH MTV Mỹ Thuật Ứng Dụng Đông Dương,7 - 10 triệu,1 năm,Chứng chỉ,2,Dịch vụLao động phổ thôngVận tải - Lái xe,TP.HCM,Chuyên viên- nhân viên,"- Tài xế xe bán tải, xe tải nhỏ- Nhận đơn hàng và giao hàng, Vận chuyển hàng hóa đến đúng khách hàng theo đơn đặt hàng và đúng thời gian.- Thực hiện các công việc theo sự phân công của cấp trên.","- Thu nhập 7-10 triệu / 1 tháng. đối với tài xế.- Thu nhập tăng ca 10 triệu trở lên- Môi trường làm việc thân thiện, chuyên nghiệp.- Chế độ thưởng theo quy định và bảo hiểm- Có lương tháng 13","- Ưu tiên ứng viên khu vực Bình Tân, Tân Phú.- Có bằng lái xe B2"
https://vieclam24h.vn/kien-truc-tk-noi-that/nhan-vien-thiet-ke-noi-that-c148p120id100128669.html?svs=max_box,Nhân Viên Thiết Kế Nội Thất,Công Ty TNHH Thiết Kế Xây Dựng Thảo Nguyên Xanh,10 - 15 triệu,3 năm,Cao đẳng,4,Kiến trúc - TK nội thấtThiết kế đồ hoạ - webThiết kế - Mỹ thuật,Đồng Nai,Chuyên viên- nhân viên,nan,nan,nan
