url,title,jd,benefit,requirement,ho_so,salary,so_luong,location,industry,nghanh_nghe,position
https://vieclamnhamay.vn/viec-lam/142410-nhan-vien-qa-qc#form-apply,"
Nhân viên QA/QC
","
 - Thiết lập và giám sát quy trình sản xuất.
- Quản lý hồ sơ sản phẩm, kiểm nghiệm sản phẩm.
- Các công việc theo sự phân công. ","
 Thỏa thuận
Thời gian làm việc: sáng từ 7h-11h30, chiều 1h30-5h30. Một tuần nghỉ 1 ngày. 
Chế độ và quyền lợi:
- Lương tháng 13; BHYT, BHXH đầy đủ 
- Phép năm, nghỉ lễ, Tết theo quy định
- Chính sách tăng lương: 6 tháng / 1 lần.
- Hỗ trợ ăn trưa và nơi nghỉ ngơi tại công ty.
- Và các phúc lợi khác dành cho khối văn phòng.   ","
 - Có kinh nghiệm ở vị trí tương đương từ 3 năm trở lên
- Có khả năng làm việc độc lập và theo nhóm 
- Tốt nghiệp Trung cấp trở lên các chuyên ngành: Công nghệ thực phẩm / Thủy sản, hải sản ","
 - Đơn xin việc.
- Sơ yếu lí lịch dán ảnh có xác nhận của địa phương;
- Chứng minh thư nhân dân; Sổ hộ khẩu; Giấy khai sinh photo công chứng.
- Giấy khám sức khỏe.- Pho to công chứng các văn bằng có liên quan. ","
 Thỏa thuận 
","
 1 
","
Bình Thuận
","
Thủy/ Hải sản/ Ngư nghiệp
","
Giám sát/ Kiểm soát chất lượng (QC/ QA) 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142409-duoc-si-phu-trach-chuyen-mon-nha-may,"
DƯỢC SĨ PHỤ TRÁCH CHUYÊN MÔN NHÀ MÁY
","
 CÔNG TY CỔ PHẦN DƯỢC LIỆU VIỆT NAM TUYỂN DỤNG
DƯỢC SĨ PHỤ TRÁCH CHUYÊN MÔN NHÀ MÁY ","
  Lương, thưởng: 15.000.000 - 30.000.000 + đầy đủ các chế độ đãi ngộ
 Nơi làm việc: Khu 8 xã Phù Ninh, Huyện Phù Ninh, tỉnh Phú Thọ ","
 - Tốt nghiệp Đại học hoặc Sau Đại học chuyên ngành Dược.
- Có ít nhất 10 năm kinh nghiệm làm việc trong lĩnh vực Quản lý chất lượng, đã từng đảm nhận vị trí Trưởng phòng Đảm bảo tại các công ty Dược.
- Nắm vững và am hiểu các quy trình đảm bảo chất lượng sản phẩm, thị trường Dược -phẩm.
- Nắm vững kiến thức về hệ thống quản lý chất lượng ngành Dược, hiểu biết về Luật Dược Việt Nam. ","
 Địa chỉ: 139 Hồng Tiến, Phường Bồ Đề , Quận Long Biên , Hà Nội , Viet Nam
Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, gửi kèm file hoặc trực tiếp đến tại công ty ","
 Thỏa thuận 
","
 1 
","
Phú Thọ
","
Dược Y tế Mỹ phẩm 
","
Y Tế
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142409-duoc-si-phu-trach-chuyen-mon-nha-may#form-apply,"
DƯỢC SĨ PHỤ TRÁCH CHUYÊN MÔN NHÀ MÁY
","
 CÔNG TY CỔ PHẦN DƯỢC LIỆU VIỆT NAM TUYỂN DỤNG
DƯỢC SĨ PHỤ TRÁCH CHUYÊN MÔN NHÀ MÁY ","
  Lương, thưởng: 15.000.000 - 30.000.000 + đầy đủ các chế độ đãi ngộ
 Nơi làm việc: Khu 8 xã Phù Ninh, Huyện Phù Ninh, tỉnh Phú Thọ ","
 - Tốt nghiệp Đại học hoặc Sau Đại học chuyên ngành Dược.
- Có ít nhất 10 năm kinh nghiệm làm việc trong lĩnh vực Quản lý chất lượng, đã từng đảm nhận vị trí Trưởng phòng Đảm bảo tại các công ty Dược.
- Nắm vững và am hiểu các quy trình đảm bảo chất lượng sản phẩm, thị trường Dược -phẩm.
- Nắm vững kiến thức về hệ thống quản lý chất lượng ngành Dược, hiểu biết về Luật Dược Việt Nam. ","
 Địa chỉ: 139 Hồng Tiến, Phường Bồ Đề , Quận Long Biên , Hà Nội , Viet Nam
Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, gửi kèm file hoặc trực tiếp đến tại công ty ","
 Thỏa thuận 
","
 1 
","
Phú Thọ
","
Dược Y tế Mỹ phẩm 
","
Y Tế
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142408-chuyen-vien-qa,"
CHUYÊN VIÊN QA
","
 - Thẩm định qui trình sản xuất
- Thẩm định máy móc
- Thẩm định vệ sinh nhà xưởng, kho
- Thẩm định vệ sinh cá nhân
- Thẩm định HVAC
- Thẩm định RO, nước cất, khí nén
- Hiệu chuẩn, kiểm định
- Quản lý hệ thống hồ sơ thẩm định, hiệu chuẩn nhà máy
- Viết đề cương thẩm định IQ, OQ, PQ
- Giám sát Phòng Cơ điện các vấn đề liên quan đến máy
- Cải tiến các vấn đề liên quan đến máy móc nhà máy ","
 - hấp dẫn, thỏa thuận theo năng lực
- Môi trường làm việc năng động, chuyên nghiệp.
- Hỗ trợ cơm trưa tại công ty.
- Hưởng đầy đủ các chế độ theo pháp luật.
- Có xe đưa đón NV từ khu vực nội thành Hà Nội. ","
 - Tốt nghiệp Đại học trở lên các ngành Dược, Hoá, Sinh.
- Am hiểu kiến thức về thẩm định, đánh giá, hiệu chuẩn trang thiết bị, hệ thống, nhà xưởng.
- Có tinh thần trách nhiệm cao, trung thực, thích nghi tốt với công việc.
- Có kiến thức và kinh nghiệm thẩm định hệ thống.
- Nghiêm túc chấp hành quy định của Công ty.
- Có hiểu biết về máy móc ngành Dươc.
- Có khả năng đọc dịch tài liệu Tiếng anh. ","
 Hồ sơ bao gồm: - Đơn xin việc làm. - CV, Sơ yếu lý lịch. - Bản sao hộ khẩu, CMND và các bằng cấp có liên quan. - Giấy khám sức khỏe cấp huyện trở lên.
Hồ sơ gửi về: Công Ty Cp Thuốc Thú Y Trung Ương 5
Địa chỉ: CCN Hà Bình Phương – Thường Tín – Hà Nội 
ĐT: 04.3376.6868
Email: job@fivevet.vn
 ","
 Thỏa thuận 
","
 2 
","
Hà Nội
","
Dược Y tế Mỹ phẩm 
","
Giám sát/ Kiểm soát chất lượng (QC/ QA) 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142408-chuyen-vien-qa#form-apply,"
CHUYÊN VIÊN QA
","
 - Thẩm định qui trình sản xuất
- Thẩm định máy móc
- Thẩm định vệ sinh nhà xưởng, kho
- Thẩm định vệ sinh cá nhân
- Thẩm định HVAC
- Thẩm định RO, nước cất, khí nén
- Hiệu chuẩn, kiểm định
- Quản lý hệ thống hồ sơ thẩm định, hiệu chuẩn nhà máy
- Viết đề cương thẩm định IQ, OQ, PQ
- Giám sát Phòng Cơ điện các vấn đề liên quan đến máy
- Cải tiến các vấn đề liên quan đến máy móc nhà máy ","
 - hấp dẫn, thỏa thuận theo năng lực
- Môi trường làm việc năng động, chuyên nghiệp.
- Hỗ trợ cơm trưa tại công ty.
- Hưởng đầy đủ các chế độ theo pháp luật.
- Có xe đưa đón NV từ khu vực nội thành Hà Nội. ","
 - Tốt nghiệp Đại học trở lên các ngành Dược, Hoá, Sinh.
- Am hiểu kiến thức về thẩm định, đánh giá, hiệu chuẩn trang thiết bị, hệ thống, nhà xưởng.
- Có tinh thần trách nhiệm cao, trung thực, thích nghi tốt với công việc.
- Có kiến thức và kinh nghiệm thẩm định hệ thống.
- Nghiêm túc chấp hành quy định của Công ty.
- Có hiểu biết về máy móc ngành Dươc.
- Có khả năng đọc dịch tài liệu Tiếng anh. ","
 Hồ sơ bao gồm: - Đơn xin việc làm. - CV, Sơ yếu lý lịch. - Bản sao hộ khẩu, CMND và các bằng cấp có liên quan. - Giấy khám sức khỏe cấp huyện trở lên.
Hồ sơ gửi về: Công Ty Cp Thuốc Thú Y Trung Ương 5
Địa chỉ: CCN Hà Bình Phương – Thường Tín – Hà Nội 
ĐT: 04.3376.6868
Email: job@fivevet.vn
 ","
 Thỏa thuận 
","
 2 
","
Hà Nội
","
Dược Y tế Mỹ phẩm 
","
Giám sát/ Kiểm soát chất lượng (QC/ QA) 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142405-nhan-vien-kinh-doanh-va-admin-kenh-horeca,"
Nhân Viên Kinh Doanh Và Admin Kênh Horeca
","
 - Bán hàng, tiếp thị cho kênh Horeca, các hệ thống nhà hàng, khách sạn
- Tiếp xúc khách hàng và ghi nhận toàn bộ các thông tin của khách hàng. Báo cáo nội dung tiếp xúc khách hàng trong ngày cho Trưởng nhóm kinh doanh.
- Nhận và xử lý các khiếu nại của khách hàng về chất lượng sản phẩm, thời gian giao hàng….
- Giao dịch, tìm hiểu nhu cầu của khách hàng. Tìm kiếm khách hàng tiềm năng.
- Phát triển việc kinh doanh ở địa bàn được giao phó.
- Chăm sóc khách hàng và bán hàng theo lịch trình đã định. ","
 Được hưởng các quyền lợi theo quy định của công ty. ","
 - Có kinh nghiệm sales và tiếp thị;
- Có khả năng giao tiếp tốt, năng động và sáng tạo;
- Có khả năng làm việc độc lập và làm việc theo nhóm;
- Có sức khỏe tốt, nhiệt tình trong công việc. ","
 - Địa chỉ: Tầng 3, 149 Phố Huế, Phường Ngô Thị Nhậm , Quận Hai Bà Trưng , Hà Nội , Viet Nam
- Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, gửi kèm file hoặc trực tiếp đến tại công ty 
* Hồ sơ tham gia phỏng vấn bao gồm:
- Đơn xin việc (viết tay), sơ yếu lý lịch, giấy khai sinh (02 bản công chứng),
- Giấy khám sức khoẻ, (04 ảnh 3x4),
- Giấy xác nhận nhân sự (có xác nhận chính quyền địa phương),
- Bằng cấp (công chứng), CMTND (công chứng), sổ hộ khẩu (công chứng). ","
 8 - 12 triệu 
","
 1 
","
Hà Nội
","
Thực phẩm/ Đồ uống
","
Kinh doanh/ Chăm sóc - Quản lý khách hàng 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142405-nhan-vien-kinh-doanh-va-admin-kenh-horeca#form-apply,"
Nhân Viên Kinh Doanh Và Admin Kênh Horeca
","
 - Bán hàng, tiếp thị cho kênh Horeca, các hệ thống nhà hàng, khách sạn
- Tiếp xúc khách hàng và ghi nhận toàn bộ các thông tin của khách hàng. Báo cáo nội dung tiếp xúc khách hàng trong ngày cho Trưởng nhóm kinh doanh.
- Nhận và xử lý các khiếu nại của khách hàng về chất lượng sản phẩm, thời gian giao hàng….
- Giao dịch, tìm hiểu nhu cầu của khách hàng. Tìm kiếm khách hàng tiềm năng.
- Phát triển việc kinh doanh ở địa bàn được giao phó.
- Chăm sóc khách hàng và bán hàng theo lịch trình đã định. ","
 Được hưởng các quyền lợi theo quy định của công ty. ","
 - Có kinh nghiệm sales và tiếp thị;
- Có khả năng giao tiếp tốt, năng động và sáng tạo;
- Có khả năng làm việc độc lập và làm việc theo nhóm;
- Có sức khỏe tốt, nhiệt tình trong công việc. ","
 - Địa chỉ: Tầng 3, 149 Phố Huế, Phường Ngô Thị Nhậm , Quận Hai Bà Trưng , Hà Nội , Viet Nam
- Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, gửi kèm file hoặc trực tiếp đến tại công ty 
* Hồ sơ tham gia phỏng vấn bao gồm:
- Đơn xin việc (viết tay), sơ yếu lý lịch, giấy khai sinh (02 bản công chứng),
- Giấy khám sức khoẻ, (04 ảnh 3x4),
- Giấy xác nhận nhân sự (có xác nhận chính quyền địa phương),
- Bằng cấp (công chứng), CMTND (công chứng), sổ hộ khẩu (công chứng). ","
 8 - 12 triệu 
","
 1 
","
Hà Nội
","
Thực phẩm/ Đồ uống
","
Kinh doanh/ Chăm sóc - Quản lý khách hàng 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142404-nhan-vien-sales-admin-tong-hop-kenh-mt-gt,"
Nhân Viên Sales Admin Tổng Hợp Kênh MT, GT
","
 - Xử lý đơn đặt hàng của nhân viên kinh doanh
- Hỗ trợ Quản lý Kinh doanh trong các vấn đề liên quan trực tiếp đến bán hàng, chăm sóc khách hàng
- Kết hợp với các phòng ban khác để theo dõi, đảm bảo tiến độ đặt hàng, giao hàng
- Kiểm tra độ chính xác của thông tin trong hợp đồng và hóa đơn.
- Lưu trữ và cập nhật hồ sơ khách hàng và báo cáo doanh thu.
- Lập các loại báo cáo theo hàng ngày, tuần, tháng.
- Tổ chức các cuộc họp nội bộ của phòng sale và giữa sale với các phòng ban khác
- Thực hiện các công việc khác theo yêu cầu của cấp trên ","
 Được hưởng các quyền lợi theo quy định của công ty. ","
 - Sales admin cho kênh MT.GT
- Trình độ Đại học/Cao đẳng các trường khối Kinh tế, Xã hội.
- Có kinh nghiệm làm ở vị trí Sales Admin hoặc hỗ trợ kinh doanh.
- Sử dụng thành thạo phần mềm MS Office (đặc biệt là Excel).
- Đọc hiểu số liệu kết quả kinh doanh.
- Khả năng làm việc đáp ứng deadline. ","
 Địa chỉ: Tầng 3, 149 Phố Huế, Phường Ngô Thị Nhậm , Quận Hai Bà Trưng , Hà Nội , Viet Nam
Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, gửi kèm file hoặc trực tiếp đến tại công ty ","
 8 - 12 triệu 
","
 1 
","
Hà Nội
","
Thực phẩm/ Đồ uống
","
Kinh doanh/ Chăm sóc - Quản lý khách hàng 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142404-nhan-vien-sales-admin-tong-hop-kenh-mt-gt#form-apply,"
Nhân Viên Sales Admin Tổng Hợp Kênh MT, GT
","
 - Xử lý đơn đặt hàng của nhân viên kinh doanh
- Hỗ trợ Quản lý Kinh doanh trong các vấn đề liên quan trực tiếp đến bán hàng, chăm sóc khách hàng
- Kết hợp với các phòng ban khác để theo dõi, đảm bảo tiến độ đặt hàng, giao hàng
- Kiểm tra độ chính xác của thông tin trong hợp đồng và hóa đơn.
- Lưu trữ và cập nhật hồ sơ khách hàng và báo cáo doanh thu.
- Lập các loại báo cáo theo hàng ngày, tuần, tháng.
- Tổ chức các cuộc họp nội bộ của phòng sale và giữa sale với các phòng ban khác
- Thực hiện các công việc khác theo yêu cầu của cấp trên ","
 Được hưởng các quyền lợi theo quy định của công ty. ","
 - Sales admin cho kênh MT.GT
- Trình độ Đại học/Cao đẳng các trường khối Kinh tế, Xã hội.
- Có kinh nghiệm làm ở vị trí Sales Admin hoặc hỗ trợ kinh doanh.
- Sử dụng thành thạo phần mềm MS Office (đặc biệt là Excel).
- Đọc hiểu số liệu kết quả kinh doanh.
- Khả năng làm việc đáp ứng deadline. ","
 Địa chỉ: Tầng 3, 149 Phố Huế, Phường Ngô Thị Nhậm , Quận Hai Bà Trưng , Hà Nội , Viet Nam
Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, gửi kèm file hoặc trực tiếp đến tại công ty ","
 8 - 12 triệu 
","
 1 
","
Hà Nội
","
Thực phẩm/ Đồ uống
","
Kinh doanh/ Chăm sóc - Quản lý khách hàng 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142403-nhan-vien-hanh-chinh-nhan-su,"
Nhân Viên Hành Chính Nhân Sự
","
 - Tuyển dụng nhân sự.
- Theo dõi chấm công, tính lương
- Thực hiện các thủ tục liên quan đến BHXH, BHYT
- Thực hiện các thủ tục về nhân sự: nghỉ việc, điều động, bổ nhiệm, chấm dứt HĐLĐ…
- Quản lý xe, điều xe,
- Theo dõi suất ăn ca
- Lưu giữ các hồ sơ tài liệu liên quan đến các thủ tục hành chính nhân sự
- Các công việc hành chính khác theo yêu cầu của cấp trên. ","
 - 7.000.000 - 10.000.000
- Được đóng BHXH, BHYT, BHTN đầy đủ theo quy định của pháp luật.
- Chế độ du lịch định kỳ hằng năm
- Nghỉ Lễ Tết theo quy định của Nhà Nước.
- Thưởng tết, thưởng các ngày lễ, các ngày đặc biệt của công ty
- Được đào tạo hỗ trợ nghiệp vụ chuyên sâu từ cấp trên
- Luôn có cơ hội thăng tiến trong công việc nghề nghiệp
- Được cung cấp trang thiết bị đầy đủ để phục vụ công việc.
- Phỏng vấn và đi làm ngay nếu đạt yêu cầu
- Công việc ổn định và lâu dài. ","
 - Tốt nghiệp chuyên ngành quản trị nhân sự, hành chính hoặc các chuyên ngành khác liên quan.
- Sử dụng thành thạo tin học văn phòng: Word, excel… ","
- Đơn xin việc.- Sơ yếu lý lịch.- Hộ khẩu, chứng minh nhân dân và giấy khám sức khỏe.- Các bằng cấp có liên quan. ","
 Thỏa thuận 
","
 2 
","
Hà Nội
","
Cơ khí lắp ráp 
","
Nhân sự/ Công đoàn/ ER
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142403-nhan-vien-hanh-chinh-nhan-su#form-apply,"
Nhân Viên Hành Chính Nhân Sự
","
 - Tuyển dụng nhân sự.
- Theo dõi chấm công, tính lương
- Thực hiện các thủ tục liên quan đến BHXH, BHYT
- Thực hiện các thủ tục về nhân sự: nghỉ việc, điều động, bổ nhiệm, chấm dứt HĐLĐ…
- Quản lý xe, điều xe,
- Theo dõi suất ăn ca
- Lưu giữ các hồ sơ tài liệu liên quan đến các thủ tục hành chính nhân sự
- Các công việc hành chính khác theo yêu cầu của cấp trên. ","
 - 7.000.000 - 10.000.000
- Được đóng BHXH, BHYT, BHTN đầy đủ theo quy định của pháp luật.
- Chế độ du lịch định kỳ hằng năm
- Nghỉ Lễ Tết theo quy định của Nhà Nước.
- Thưởng tết, thưởng các ngày lễ, các ngày đặc biệt của công ty
- Được đào tạo hỗ trợ nghiệp vụ chuyên sâu từ cấp trên
- Luôn có cơ hội thăng tiến trong công việc nghề nghiệp
- Được cung cấp trang thiết bị đầy đủ để phục vụ công việc.
- Phỏng vấn và đi làm ngay nếu đạt yêu cầu
- Công việc ổn định và lâu dài. ","
 - Tốt nghiệp chuyên ngành quản trị nhân sự, hành chính hoặc các chuyên ngành khác liên quan.
- Sử dụng thành thạo tin học văn phòng: Word, excel… ","
- Đơn xin việc.- Sơ yếu lý lịch.- Hộ khẩu, chứng minh nhân dân và giấy khám sức khỏe.- Các bằng cấp có liên quan. ","
 Thỏa thuận 
","
 2 
","
Hà Nội
","
Cơ khí lắp ráp 
","
Nhân sự/ Công đoàn/ ER
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142402-nhan-vien-qc,"
Nhân Viên QC
","
 - Kiểm tra nguyên vật liệu đầu vào
- Kiểm tra chất lượng sản phẩm đơn hàng
- Thống kê và báo cáo quá trình kiểm tra
- Chi tiết trao đổi trong buổi phỏng vấn ","
 - 8.000.000 - 12.000.000
- Được làm việc trong môi trường năng động, linh hoạt.
- Được đóng BHXH, BHYT, BHTN đầy đủ theo quy định của pháp luật.
- Nghỉ Lễ Tết theo quy định của Nhà Nước.
- Không có kinh nghiệm, sẽ được hướng dẫn đào tạo trong quá trình làm việc, nhiều cơ hội thăng tiến.
- Thưởng tết, thưởng các ngày lễ, các ngày đặc biệt của công ty
- Được đào tạo hỗ trợ nghiệp vụ chuyên sâu từ cấp trên
- Luôn có cơ hội thăng tiến trong công việc nghề nghiệp
- Được cung cấp trang thiết bị đầy đủ để phục vụ công việc.
- Phỏng vấn và đi làm ngay nếu đạt yêu cầu
- Công việc ổn định và lâu dài. ","
 - Hiểu biết về các dụng cụ đo
- Đọc hiểu bản vẽ kỹ thuật ","
- Đơn xin việc.- Sơ yếu lý lịch.- Hộ khẩu, chứng minh nhân dân và giấy khám sức khỏe.- Các bằng cấp có liên quan. ","
 Thỏa thuận 
","
 5 
","
Hà Nội
","
Cơ khí lắp ráp 
","
Giám sát/ Kiểm soát chất lượng (QC/ QA) 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142402-nhan-vien-qc#form-apply,"
Nhân Viên QC
","
 - Kiểm tra nguyên vật liệu đầu vào
- Kiểm tra chất lượng sản phẩm đơn hàng
- Thống kê và báo cáo quá trình kiểm tra
- Chi tiết trao đổi trong buổi phỏng vấn ","
 - 8.000.000 - 12.000.000
- Được làm việc trong môi trường năng động, linh hoạt.
- Được đóng BHXH, BHYT, BHTN đầy đủ theo quy định của pháp luật.
- Nghỉ Lễ Tết theo quy định của Nhà Nước.
- Không có kinh nghiệm, sẽ được hướng dẫn đào tạo trong quá trình làm việc, nhiều cơ hội thăng tiến.
- Thưởng tết, thưởng các ngày lễ, các ngày đặc biệt của công ty
- Được đào tạo hỗ trợ nghiệp vụ chuyên sâu từ cấp trên
- Luôn có cơ hội thăng tiến trong công việc nghề nghiệp
- Được cung cấp trang thiết bị đầy đủ để phục vụ công việc.
- Phỏng vấn và đi làm ngay nếu đạt yêu cầu
- Công việc ổn định và lâu dài. ","
 - Hiểu biết về các dụng cụ đo
- Đọc hiểu bản vẽ kỹ thuật ","
- Đơn xin việc.- Sơ yếu lý lịch.- Hộ khẩu, chứng minh nhân dân và giấy khám sức khỏe.- Các bằng cấp có liên quan. ","
 Thỏa thuận 
","
 5 
","
Hà Nội
","
Cơ khí lắp ráp 
","
Giám sát/ Kiểm soát chất lượng (QC/ QA) 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142401-graphic-designer,"
Graphic Designer
","
 - Thiết kế digital markering bao gồm hình ảnh trên các kênh Website, Social Media, Google, Email, ....
- Thiết kế các ấn phẩm POSM, ấn phẩm hỗ trợ Marketing và Sale: Brochure, sale kit, Flyers, backdrops, standee, banner, ....
- Thiết kế các ấn phẩm cho các event của công ty, hỗ trợ thực hiện công tác quảng bá thương hiệu và các công việc có liên quan
- Giám sát và quản lý chất lượng sản phẩm các hình ảnh, ấn phẩm thiết kế quảng cáo
- Phối hợp với các bộ phận liên quan thực hiện các ý tưởng thiết kế, công tác truyền thông của công ty
- Báo cáo và thực hiện các công việc khác theo yêu cầu của quản lý ","
 Được hưởng các quyền lợi theo quy định của công ty. ","
 - Tốt nghiệp đại học/cao đẳng ngành chuyên ngành thiết kế đồ họa, mỹ thuật, truyền thông.
- Sử dụng thành thạo các phần mềm hỗ trợ: Photoshop, Illustrator, After Effect, LightRoom, Premiere, InDesign...
- Phong cách thiết kế hiện đại, tư duy thẩm mỹ tốt .
- Nắm bắt tốt các xu hướng về thiết kế hình ảnh theo nhiều phong cách trên website và mạng xã hội.
- Có trách nhiệm cao, cầu tiến trong công việc, hòa đồng, chịu khó chia sẻ và học hỏi.
- Kỹ năng giao tiếp, trình bày ý tưởng, có khả năng làm việc độc lập và theo nhóm. ","
 Địa chỉ: Tầng 3, 149 Phố Huế, Phường Ngô Thị Nhậm , Quận Hai Bà Trưng , Hà Nội , Viet Nam
Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, gửi kèm file hoặc trực tiếp đến tại công ty ","
 Thỏa thuận 
","
 1 
","
Hà Nội
","
Thực phẩm/ Đồ uống
","
Thiết kế
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142401-graphic-designer#form-apply,"
Graphic Designer
","
 - Thiết kế digital markering bao gồm hình ảnh trên các kênh Website, Social Media, Google, Email, ....
- Thiết kế các ấn phẩm POSM, ấn phẩm hỗ trợ Marketing và Sale: Brochure, sale kit, Flyers, backdrops, standee, banner, ....
- Thiết kế các ấn phẩm cho các event của công ty, hỗ trợ thực hiện công tác quảng bá thương hiệu và các công việc có liên quan
- Giám sát và quản lý chất lượng sản phẩm các hình ảnh, ấn phẩm thiết kế quảng cáo
- Phối hợp với các bộ phận liên quan thực hiện các ý tưởng thiết kế, công tác truyền thông của công ty
- Báo cáo và thực hiện các công việc khác theo yêu cầu của quản lý ","
 Được hưởng các quyền lợi theo quy định của công ty. ","
 - Tốt nghiệp đại học/cao đẳng ngành chuyên ngành thiết kế đồ họa, mỹ thuật, truyền thông.
- Sử dụng thành thạo các phần mềm hỗ trợ: Photoshop, Illustrator, After Effect, LightRoom, Premiere, InDesign...
- Phong cách thiết kế hiện đại, tư duy thẩm mỹ tốt .
- Nắm bắt tốt các xu hướng về thiết kế hình ảnh theo nhiều phong cách trên website và mạng xã hội.
- Có trách nhiệm cao, cầu tiến trong công việc, hòa đồng, chịu khó chia sẻ và học hỏi.
- Kỹ năng giao tiếp, trình bày ý tưởng, có khả năng làm việc độc lập và theo nhóm. ","
 Địa chỉ: Tầng 3, 149 Phố Huế, Phường Ngô Thị Nhậm , Quận Hai Bà Trưng , Hà Nội , Viet Nam
Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, gửi kèm file hoặc trực tiếp đến tại công ty ","
 Thỏa thuận 
","
 1 
","
Hà Nội
","
Thực phẩm/ Đồ uống
","
Thiết kế
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142400-nhan-vien-giao-hang,"
Nhân Viên Giao Hàng
","
 - Giao hàng cho khách hàng, thu tiền và nộp về cho Công ty
- Xem lại đơn hàng trước và sau khi giao hàng để đảm bảo đơn hàng
- Nhân viên giao hàng xe máy, hoặc có thể đi theo xe ô tô chở hàng,hay phương tiện vận chuyển tùy hàng hóa.
- Hỗ trợ bốc, dỡ hàng hóa lên/ xuống xe.
- Tuân theo lộ trình được chỉ định và thời gian giao hàng
- Tuân thủ luật giao thông vận tải và giữ hồ sơ lái xe an toàn
- Lập báo cáo và các tài liệu liên quan đến việc giao hàng.
- Phối hợp sắp xếp hàng hóa cùng bộ phận Kho Vận ","
 Được hưởng các quyền lợi theo quy định của công ty. ","
 - Tốt nghiệp Trung cấp trở lên
- Có giấy phép lái xe theo quy định
- Có kinh nghiệm lái xe, giao hàng tại khu vực Hà Nội là lợi thế
- Trung thực, chăm chỉ, nhiệt tình với công việc và có sức khỏe tốt
- Tuân thủ nghiêm ngặt an toàn vệ sinh lao động ","
 Địa chỉ: Tầng 3, 149 Phố Huế, Phường Ngô Thị Nhậm , Quận Hai Bà Trưng , Hà Nội , Viet Nam
Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, gửi kèm file hoặc trực tiếp đến tại công ty ","
 Thỏa thuận 
","
 1 
","
Hà Nội
","
Thực phẩm/ Đồ uống
","
Khác 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142400-nhan-vien-giao-hang#form-apply,"
Nhân Viên Giao Hàng
","
 - Giao hàng cho khách hàng, thu tiền và nộp về cho Công ty
- Xem lại đơn hàng trước và sau khi giao hàng để đảm bảo đơn hàng
- Nhân viên giao hàng xe máy, hoặc có thể đi theo xe ô tô chở hàng,hay phương tiện vận chuyển tùy hàng hóa.
- Hỗ trợ bốc, dỡ hàng hóa lên/ xuống xe.
- Tuân theo lộ trình được chỉ định và thời gian giao hàng
- Tuân thủ luật giao thông vận tải và giữ hồ sơ lái xe an toàn
- Lập báo cáo và các tài liệu liên quan đến việc giao hàng.
- Phối hợp sắp xếp hàng hóa cùng bộ phận Kho Vận ","
 Được hưởng các quyền lợi theo quy định của công ty. ","
 - Tốt nghiệp Trung cấp trở lên
- Có giấy phép lái xe theo quy định
- Có kinh nghiệm lái xe, giao hàng tại khu vực Hà Nội là lợi thế
- Trung thực, chăm chỉ, nhiệt tình với công việc và có sức khỏe tốt
- Tuân thủ nghiêm ngặt an toàn vệ sinh lao động ","
 Địa chỉ: Tầng 3, 149 Phố Huế, Phường Ngô Thị Nhậm , Quận Hai Bà Trưng , Hà Nội , Viet Nam
Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, gửi kèm file hoặc trực tiếp đến tại công ty ","
 Thỏa thuận 
","
 1 
","
Hà Nội
","
Thực phẩm/ Đồ uống
","
Khác 
","
Công nhân/ Nhân viên
"
